0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00006,0.00008,0.00012,0.00015,0.00019,0.00023,0.00026,0.00028,0.00029,0.00028,0.00026,0.00023,0.00019,0.00015,0.00012,0.00008,0.00006,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00005,0.00008,0.00011,0.00015,0.00020,0.00025,0.00030,0.00035,0.00037,0.00038,0.00037,0.00035,0.00030,0.00025,0.00020,0.00015,0.00011,0.00008,0.00005,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00006,0.00010,0.00014,0.00019,0.00025,0.00032,0.00038,0.00043,0.00047,0.00048,0.00047,0.00043,0.00038,0.00032,0.00025,0.00019,0.00014,0.00010,0.00006,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00002,0.00003,0.00005,0.00007,0.00011,0.00017,0.00023,0.00030,0.00038,0.00046,0.00052,0.00056,0.00057,0.00056,0.00052,0.00046,0.00038,0.00030,0.00023,0.00017,0.00011,0.00007,0.00005,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00002,0.00003,0.00005,0.00008,0.00013,0.00019,0.00026,0.00035,0.00043,0.00052,0.00059,0.00064,0.00065,0.00064,0.00059,0.00052,0.00043,0.00035,0.00026,0.00019,0.00013,0.00008,0.00005,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00006,0.00009,0.00014,0.00020,0.00028,0.00037,0.00047,0.00056,0.00064,0.00069,0.00071,0.00069,0.00064,0.00056,0.00047,0.00037,0.00028,0.00020,0.00014,0.00009,0.00006,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00006,0.00009,0.00014,0.00021,0.00029,0.00038,0.00048,0.00057,0.00065,0.00071,0.00072,0.00071,0.00065,0.00057,0.00048,0.00038,0.00029,0.00021,0.00014,0.00009,0.00006,0.00004,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00006,0.00009,0.00014,0.00020,0.00028,0.00037,0.00047,0.00056,0.00064,0.00069,0.00071,0.00069,0.00064,0.00056,0.00047,0.00037,0.00028,0.00020,0.00014,0.00009,0.00006,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00002,0.00003,0.00005,0.00008,0.00013,0.00019,0.00026,0.00035,0.00043,0.00052,0.00059,0.00064,0.00065,0.00064,0.00059,0.00052,0.00043,0.00035,0.00026,0.00019,0.00013,0.00008,0.00005,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00002,0.00003,0.00005,0.00007,0.00011,0.00017,0.00023,0.00030,0.00038,0.00046,0.00052,0.00056,0.00057,0.00056,0.00052,0.00046,0.00038,0.00030,0.00023,0.00017,0.00011,0.00007,0.00005,0.00003,0.00002,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00006,0.00010,0.00014,0.00019,0.00025,0.00032,0.00038,0.00043,0.00047,0.00048,0.00047,0.00043,0.00038,0.00032,0.00025,0.00019,0.00014,0.00010,0.00006,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00005,0.00008,0.00011,0.00015,0.00020,0.00025,0.00030,0.00035,0.00037,0.00038,0.00037,0.00035,0.00030,0.00025,0.00020,0.00015,0.00011,0.00008,0.00005,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00006,0.00008,0.00012,0.00015,0.00019,0.00023,0.00026,0.00028,0.00029,0.00028,0.00026,0.00023,0.00019,0.00015,0.00012,0.00008,0.00006,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00004,0.00006,0.00008,0.00011,0.00014,0.00017,0.00019,0.00020,0.00021,0.00020,0.00019,0.00017,0.00014,0.00011,0.00008,0.00006,0.00004,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00004,0.00006,0.00008,0.00010,0.00011,0.00013,0.00014,0.00014,0.00014,0.00013,0.00011,0.00010,0.00008,0.00006,0.00004,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00003,0.00004,0.00005,0.00006,0.00007,0.00008,0.00009,0.00009,0.00009,0.00008,0.00007,0.00006,0.00005,0.00004,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00002,0.00003,0.00004,0.00005,0.00005,0.00006,0.00006,0.00006,0.00005,0.00005,0.00004,0.00003,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00003,0.00003,0.00003,0.00004,0.00003,0.00003,0.00003,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
